date,state,township,admin3_pcode,reporting_organization,implementing_partner,activity,beneficiaries,new_beneficiaries
2022-02-01,Shan (North),Muse,MMR015009,org_9632,org_9632,food distribution,7,0
2022-03-01,Shan (North),Muse,MMR015009,org_9632,org_9632,food distribution,6,0
2022-03-01,Shan (North),Muse,MMR015009,org_9632,org_9632,food distribution,9,0
2022-01-01,Shan (North),Kutkai,MMR015011,org_9632,org_9632,food distribution,15,15
2022-01-01,Shan (North),Kutkai,MMR015011,org_9632,org_9632,food distribution,35,35
2022-01-01,Shan (North),Kutkai,MMR015011,org_9632,org_9632,food distribution,23,23
2022-01-01,Shan (North),Kutkai,MMR015011,org_9632,org_9632,food distribution,21,21
2022-01-01,Shan (North),Muse,MMR015009,org_9632,org_9632,food distribution,45,45
2022-01-01,Shan (North),Muse,MMR015009,org_9632,org_9632,food distribution,26,26
2022-01-01,Shan (North),Muse,MMR015009,org_9632,org_9632,food distribution,14,14
2022-01-01,Shan (North),Muse,MMR015009,org_9632,org_9632,food distribution,10,0
2022-01-01,Shan (North),Muse,MMR015009,org_9632,org_9632,food distribution,17,17
2022-01-01,Shan (North),Muse,MMR015009,org_9632,org_9632,food distribution,19,19
2022-01-01,Shan (North),Muse,MMR015009,org_9632,org_9632,food distribution,13,13
2022-01-01,Shan (North),Muse,MMR015009,org_9632,org_9632,food distribution,12,0
2022-01-01,Shan (North),Muse,MMR015009,org_9632,org_9632,food distribution,22,22
2022-01-01,Shan (North),Namhkan,MMR015010,org_9632,org_9632,food distribution,6,0
2022-01-01,Shan (North),Namhkan,MMR015010,org_9632,org_9632,food distribution,16,16
2022-02-01,Shan (North),Manton,MMR015019,org_9632,org_9632,food distribution,22,0
2022-02-01,Shan (North),Manton,MMR015019,org_9632,org_9632,food distribution,30,0
2022-02-01,Shan (North),Namtu,MMR015015,org_9632,org_9632,food distribution,23,0
2022-02-01,Shan (North),Namtu,MMR015015,org_9632,org_9632,food distribution,19,0
2022-02-01,Shan (North),Namtu,MMR015015,org_9632,org_9632,food distribution,15,0
2022-02-01,Kachin,Myitkyina,MMR001001,org_2625,org_8698,multi-purpose cash transfer,100,100
2022-02-01,Kachin,Waingmaw,MMR001002,org_2625,org_8698,multi-purpose cash transfer,13,0
2022-02-01,Kachin,Waingmaw,MMR001002,org_2625,org_8698,multi-purpose cash transfer,4,0
2022-02-01,Kachin,Waingmaw,MMR001002,org_2625,org_8698,multi-purpose cash transfer,21,21
2022-02-01,Kachin,Mogaung,MMR001008,org_2625,org_8698,multi-purpose cash transfer,20,20
2022-02-01,Rakhine,Ponnagyun,MMR012002,org_2625,org_6660,livestock kits,50,0
2022-02-01,Rakhine,Ponnagyun,MMR012002,org_2625,org_6660,multi-purpose cash transfer,210,0
2022-03-01,Rakhine,Ponnagyun,MMR012002,org_2625,org_6660,food_cash for work_assets,1820,1820
2022-01-01,Kachin,Bhamo,MMR001010,org_6130,org_6130,food distribution,3119,0
2022-01-01,Kachin,Bhamo,MMR001010,org_6130,org_6130,food distribution,729,0
2022-01-01,Kachin,Bhamo,MMR001010,org_6130,org_6130,food distribution,907,907
2022-01-01,Kachin,Bhamo,MMR001010,org_6130,org_6130,food distribution,205,205
2022-01-01,Kachin,Bhamo,MMR001010,org_6130,org_6130,food distribution,307,0
2022-01-01,Kachin,Bhamo,MMR001010,org_6130,org_6130,food distribution,291,0
2022-01-01,Kachin,Bhamo,MMR001010,org_6130,org_6130,food distribution,182,182
2022-01-01,Kachin,Bhamo,MMR001010,org_6130,org_6130,food distribution,67,67
2022-01-01,Kachin,Momauk,MMR001012,org_6130,org_6130,food distribution,228,228
2022-01-01,Kachin,Bhamo,MMR001010,org_6130,org_6130,food distribution,331,331
2022-01-01,Kachin,Bhamo,MMR001010,org_6130,org_6130,food distribution,24,24
2022-01-01,Kachin,Shwegu,MMR001011,org_6130,org_6130,food distribution,185,185
2022-01-01,Kachin,Shwegu,MMR001011,org_6130,org_6130,food distribution,83,83
2022-01-01,Kachin,Momauk,MMR001012,org_6130,org_6130,food distribution,2516,0
2022-01-01,Kachin,Momauk,MMR001012,org_6130,org_6130,food distribution,591,591
2022-01-01,Kachin,Momauk,MMR001012,org_6130,org_6130,food distribution,508,508
2022-01-01,Kachin,Momauk,MMR001012,org_6130,org_6130,food distribution,46,46
2022-01-01,Kachin,Momauk,MMR001012,org_6130,org_6130,food distribution,93,93
2022-01-01,Kachin,Momauk,MMR001012,org_6130,org_6130,food distribution,221,221
2022-01-01,Kachin,Momauk,MMR001012,org_6130,org_6130,food distribution,545,545
2022-01-01,Kachin,Momauk,MMR001012,org_6130,org_6130,food distribution,288,288
2022-01-01,Kachin,Momauk,MMR001012,org_6130,org_6130,food distribution,267,267
2022-01-01,Kachin,Momauk,MMR001012,org_6130,org_6130,food distribution,1343,1343
2022-01-01,Kachin,Mansi,MMR001013,org_6130,org_6130,food distribution,293,293
2022-01-01,Kachin,Mansi,MMR001013,org_6130,org_6130,food distribution,773,0
2022-01-01,Kachin,Mansi,MMR001013,org_6130,org_6130,food distribution,1610,1610
2022-01-01,Kachin,Mansi,MMR001013,org_6130,org_6130,food distribution,732,732
2022-02-01,Shan (North),Muse,MMR015009,org_9639,org_4220,food distribution,1544,1544
2022-02-01,Shan (North),Muse,MMR015009,org_9639,org_4220,food distribution,655,655
2022-02-01,Shan (North),Kyaukme,MMR015012,org_9639,org_4220,food distribution,205,205
2022-02-01,Shan (North),Kyaukme,MMR015012,org_9639,org_4220,food distribution,208,208
2022-02-01,Shan (North),Hsipaw,MMR015014,org_9639,org_4220,food distribution,77,77
2022-02-01,Shan (North),Hsipaw,MMR015014,org_9639,org_4220,food distribution,41,41
2022-01-01,Kayah,Demoso,MMR002002,org_9639,org_6130,IGA and small grants,40,40
2022-01-01,Kayah,Demoso,MMR002002,org_9639,org_6130,IGA and small grants,28,0
2022-01-01,Kayah,Demoso,MMR002002,org_9639,org_6130,IGA and small grants,6,6
2022-02-01,Shan (South),Pekon,MMR014010,org_9639,org_6130,IGA and small grants,170,170
2022-02-01,Kayah,Hpruso,MMR002003,org_9639,org_6130,IGA and small grants,311,311
2022-02-01,Kayah,Demoso,MMR002002,org_9639,org_6130,IGA and small grants,57,57
2022-02-01,Kayah,Demoso,MMR002002,org_9639,org_6130,IGA and small grants,273,273
2022-02-01,Kayah,Demoso,MMR002002,org_9639,org_6130,IGA and small grants,178,178
2022-02-01,Kayah,Demoso,MMR002002,org_9639,org_6130,IGA and small grants,71,71
2022-02-01,Kayah,Demoso,MMR002002,org_9639,org_6130,IGA and small grants,92,92
2022-02-01,Kayah,Hpruso,MMR002003,org_9639,org_6130,IGA and small grants,29,29
2022-03-01,Kayah,Loikaw,MMR002001,org_9639,org_6130,IGA and small grants,317,317
2022-03-01,Kayah,Loikaw,MMR002001,org_9639,org_6130,IGA and small grants,236,236
2022-03-01,Kayah,Loikaw,MMR002001,org_9639,org_6130,IGA and small grants,262,262
2022-01-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,78,78
2022-01-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,149,0
2022-01-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,268,0
2022-01-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,37,0
2022-01-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,1096,0
2022-01-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,313,313
2022-01-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,167,0
2022-01-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,169,169
2022-01-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,185,185
2022-01-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,52,0
2022-01-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,438,0
2022-01-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,253,0
2022-01-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,285,0
2022-01-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,477,0
2022-01-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,553,553
2022-01-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,280,280
2022-01-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,381,381
2022-01-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,112,112
2022-01-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,549,0
2022-01-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,554,0
2022-01-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,805,0
2022-01-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,1178,0
2022-01-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,881,0
2022-01-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,474,0
2022-01-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,140,140
2022-01-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,82,82
2022-01-01,Kachin,Mohnyin,MMR001007,org_2690,org_6130,food distribution,98,0
2022-01-01,Kachin,Mohnyin,MMR001007,org_2690,org_6130,food distribution,115,0
2022-01-01,Kachin,Mohnyin,MMR001007,org_2690,org_6130,food distribution,48,48
2022-01-01,Kachin,Mogaung,MMR001008,org_2690,org_6130,food distribution,71,0
2022-01-01,Kachin,Mogaung,MMR001008,org_2690,org_6130,food distribution,72,72
2022-01-01,Kachin,Mogaung,MMR001008,org_2690,org_6130,food distribution,47,0
2022-01-01,Kachin,Mogaung,MMR001008,org_2690,org_6130,food distribution,132,132
2022-01-01,Kachin,Mogaung,MMR001008,org_2690,org_6130,food distribution,238,238
2022-01-01,Kachin,Mogaung,MMR001008,org_2690,org_6130,food distribution,397,397
2022-01-01,Kachin,Mogaung,MMR001008,org_2690,org_6130,food distribution,553,553
2022-01-01,Kachin,Mogaung,MMR001008,org_2690,org_6130,food distribution,24,24
2022-01-01,Kachin,Hpakant,MMR001009,org_2690,org_6130,food distribution,140,140
2022-01-01,Kachin,Hpakant,MMR001009,org_2690,org_6130,food distribution,25,25
2022-01-01,Kachin,Hpakant,MMR001009,org_2690,org_6130,food distribution,57,0
2022-01-01,Kachin,Hpakant,MMR001009,org_2690,org_6130,food distribution,100,0
2022-01-01,Kachin,Hpakant,MMR001009,org_2690,org_6130,food distribution,61,61
2022-01-01,Kachin,Hpakant,MMR001009,org_2690,org_6130,food distribution,58,0
2022-01-01,Kachin,Hpakant,MMR001009,org_2690,org_6130,food distribution,13,13
2022-01-01,Kachin,Hpakant,MMR001009,org_2690,org_6130,food distribution,475,475
2022-01-01,Kachin,Hpakant,MMR001009,org_2690,org_6130,food distribution,227,227
2022-01-01,Kachin,Hpakant,MMR001009,org_2690,org_6130,food distribution,27,27
2022-01-01,Kachin,Hpakant,MMR001009,org_2690,org_6130,food distribution,431,0
2022-01-01,Kachin,Hpakant,MMR001009,org_2690,org_6130,food distribution,236,236
2022-01-01,Kachin,Hpakant,MMR001009,org_2690,org_6130,food distribution,440,0
2022-01-01,Kachin,Hpakant,MMR001009,org_2690,org_6130,food distribution,599,599
2022-01-01,Kachin,Hpakant,MMR001009,org_2690,org_6130,food distribution,422,0
2022-01-01,Kachin,Hpakant,MMR001009,org_2690,org_6130,food distribution,54,54
2022-01-01,Kachin,Hpakant,MMR001009,org_2690,org_6130,food distribution,123,123
2022-01-01,Kachin,Hpakant,MMR001009,org_2690,org_6130,food distribution,49,49
2022-01-01,Kachin,Hpakant,MMR001009,org_2690,org_6130,food distribution,90,0
2022-01-01,Kachin,Hpakant,MMR001009,org_2690,org_6130,food distribution,108,108
2022-01-01,Kachin,Tanai,MMR001004,org_2690,org_6130,food distribution,573,0
2022-01-01,Kachin,Tanai,MMR001004,org_2690,org_6130,food distribution,391,0
2022-01-01,Kachin,Tanai,MMR001004,org_2690,org_6130,food distribution,192,192
2022-01-01,Kachin,Waingmaw,MMR001002,org_2690,org_5677,food distribution,166,0
2022-01-01,Kachin,Waingmaw,MMR001002,org_2690,org_5677,food distribution,183,0
2022-01-01,Kachin,Waingmaw,MMR001002,org_2690,org_5677,food distribution,1579,1579
2022-01-01,Kachin,Waingmaw,MMR001002,org_2690,org_5677,food distribution,1377,0
2022-01-01,Kachin,Waingmaw,MMR001002,org_2690,org_5677,food distribution,303,303
2022-01-01,Kachin,Waingmaw,MMR001002,org_2690,org_5677,food distribution,2415,0
2022-01-01,Kachin,Waingmaw,MMR001002,org_2690,org_5677,food distribution,227,0
2022-01-01,Kachin,Waingmaw,MMR001002,org_2690,org_5677,food distribution,85,85
2022-01-01,Kachin,Waingmaw,MMR001002,org_2690,org_5677,food distribution,425,0
2022-01-01,Kachin,Waingmaw,MMR001002,org_2690,org_5677,food distribution,272,272
2022-01-01,Kachin,Waingmaw,MMR001002,org_2690,org_5677,food distribution,178,178
2022-01-01,Kachin,Waingmaw,MMR001002,org_2690,org_5677,food distribution,144,144
2022-01-01,Kachin,Waingmaw,MMR001002,org_2690,org_5677,food distribution,259,0
2022-01-01,Kachin,Waingmaw,MMR001002,org_2690,org_5677,food distribution,347,347
2022-01-01,Kachin,Waingmaw,MMR001002,org_2690,org_5677,food distribution,352,0
2022-01-01,Kachin,Waingmaw,MMR001002,org_2690,org_5677,food distribution,96,0
2022-01-01,Kachin,Waingmaw,MMR001002,org_2690,org_5677,food distribution,146,146
2022-01-01,Kachin,Waingmaw,MMR001002,org_2690,org_5677,food distribution,281,281
2022-01-01,Kachin,Waingmaw,MMR001002,org_2690,org_5677,food distribution,1050,0
2022-01-01,Kachin,Waingmaw,MMR001002,org_2690,org_5677,food distribution,53,53
2022-01-01,Kachin,Chipwi,MMR001005,org_2690,org_5677,food distribution,882,0
2022-01-01,Kachin,Chipwi,MMR001005,org_2690,org_5677,food distribution,827,827
2022-01-01,Kachin,Bhamo,MMR001010,org_2690,org_6130,food distribution,3119,0
2022-01-01,Kachin,Bhamo,MMR001010,org_2690,org_6130,food distribution,56,0
2022-01-01,Kachin,Bhamo,MMR001010,org_2690,org_6130,food distribution,730,0
2022-01-01,Kachin,Bhamo,MMR001010,org_2690,org_6130,food distribution,907,0
2022-01-01,Kachin,Bhamo,MMR001010,org_2690,org_6130,food distribution,181,0
2022-01-01,Kachin,Bhamo,MMR001010,org_2690,org_6130,food distribution,205,205
2022-01-01,Kachin,Bhamo,MMR001010,org_2690,org_6130,food distribution,317,317
2022-01-01,Kachin,Bhamo,MMR001010,org_2690,org_6130,food distribution,11,0
2022-01-01,Kachin,Bhamo,MMR001010,org_2690,org_6130,food distribution,291,0
2022-01-01,Kachin,Bhamo,MMR001010,org_2690,org_6130,food distribution,36,0
2022-01-01,Kachin,Bhamo,MMR001010,org_2690,org_6130,food distribution,182,182
2022-01-01,Kachin,Bhamo,MMR001010,org_2690,org_6130,food distribution,53,0
2022-01-01,Kachin,Bhamo,MMR001010,org_2690,org_6130,food distribution,225,0
2022-01-01,Kachin,Bhamo,MMR001010,org_2690,org_6130,food distribution,292,0
2022-01-01,Kachin,Bhamo,MMR001010,org_2690,org_6130,food distribution,24,0
2022-01-01,Kachin,Shwegu,MMR001011,org_2690,org_6130,food distribution,189,189
2022-01-01,Kachin,Shwegu,MMR001011,org_2690,org_6130,food distribution,83,83
2022-01-01,Kachin,Momauk,MMR001012,org_2690,org_6130,food distribution,2526,2526
2022-01-01,Kachin,Momauk,MMR001012,org_2690,org_6130,food distribution,501,0
2022-01-01,Kachin,Momauk,MMR001012,org_2690,org_6130,food distribution,591,591
2022-01-01,Kachin,Momauk,MMR001012,org_2690,org_6130,food distribution,511,0
2022-01-01,Kachin,Momauk,MMR001012,org_2690,org_6130,food distribution,9,0
2022-01-01,Kachin,Momauk,MMR001012,org_2690,org_6130,food distribution,46,46
2022-01-01,Kachin,Momauk,MMR001012,org_2690,org_6130,food distribution,94,0
2022-01-01,Kachin,Momauk,MMR001012,org_2690,org_6130,food distribution,221,0
2022-01-01,Kachin,Momauk,MMR001012,org_2690,org_6130,food distribution,545,0
2022-01-01,Kachin,Momauk,MMR001012,org_2690,org_6130,food distribution,288,288
2022-01-01,Kachin,Momauk,MMR001012,org_2690,org_6130,food distribution,267,0
2022-01-01,Kachin,Momauk,MMR001012,org_2690,org_6130,food distribution,1345,0
2022-01-01,Kachin,Mansi,MMR001013,org_2690,org_6130,food distribution,293,0
2022-01-01,Kachin,Mansi,MMR001013,org_2690,org_6130,food distribution,776,0
2022-01-01,Kachin,Mansi,MMR001013,org_2690,org_6130,food distribution,1618,0
2022-01-01,Kachin,Mansi,MMR001013,org_2690,org_6130,food distribution,733,0
2022-02-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,77,0
2022-02-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,149,0
2022-02-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,268,0
2022-02-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,37,0
2022-02-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,1094,0
2022-02-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,313,0
2022-02-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,167,0
2022-02-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,169,0
2022-02-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,185,0
2022-02-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,52,0
2022-02-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,440,0
2022-02-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,253,0
2022-02-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,285,0
2022-02-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,477,0
2022-02-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,553,0
2022-02-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,280,0
2022-02-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,381,0
2022-02-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,112,0
2022-02-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,549,0
2022-02-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,554,0
2022-02-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,805,0
2022-02-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,1178,0
2022-02-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,879,0
2022-02-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,474,0
2022-02-01,Kachin,Myitkyina,MMR001001,org_2690,org_6130,food distribution,140,0
2022-02-01,Kachin,Mohnyin,MMR001007,org_2690,org_6130,food distribution,93,0
2022-02-01,Kachin,Mohnyin,MMR001007,org_2690,org_6130,food distribution,115,0
2022-02-01,Kachin,Mohnyin,MMR001007,org_2690,org_6130,food distribution,48,0
2022-02-01,Kachin,Mogaung,MMR001008,org_2690,org_6130,food distribution,71,0
2022-02-01,Kachin,Mogaung,MMR001008,org_2690,org_6130,food distribution,71,0
2022-02-01,Kachin,Mogaung,MMR001008,org_2690,org_6130,food distribution,47,0
2022-02-01,Kachin,Mogaung,MMR001008,org_2690,org_6130,food distribution,132,0
2022-02-01,Kachin,Mogaung,MMR001008,org_2690,org_6130,food distribution,238,0
2022-02-01,Kachin,Mogaung,MMR001008,org_2690,org_6130,food distribution,397,0
2022-02-01,Kachin,Mogaung,MMR001008,org_2690,org_6130,food distribution,553,0
2022-02-01,Kachin,Mogaung,MMR001008,org_2690,org_6130,food distribution,24,0
2022-02-01,Kachin,Hpakant,MMR001009,org_2690,org_6130,food distribution,131,0
2022-02-01,Kachin,Hpakant,MMR001009,org_2690,org_6130,food distribution,25,0
2022-02-01,Kachin,Hpakant,MMR001009,org_2690,org_6130,food distribution,57,0
2022-02-01,Kachin,Hpakant,MMR001009,org_2690,org_6130,food distribution,96,0
2022-02-01,Kachin,Hpakant,MMR001009,org_2690,org_6130,food distribution,61,0
2022-02-01,Kachin,Hpakant,MMR001009,org_2690,org_6130,food distribution,58,0
2022-02-01,Kachin,Hpakant,MMR001009,org_2690,org_6130,food distribution,13,0
2022-02-01,Kachin,Hpakant,MMR001009,org_2690,org_6130,food distribution,460,0
2022-02-01,Kachin,Hpakant,MMR001009,org_2690,org_6130,food distribution,227,0
2022-02-01,Kachin,Hpakant,MMR001009,org_2690,org_6130,food distribution,24,0
2022-02-01,Kachin,Hpakant,MMR001009,org_2690,org_6130,food distribution,430,0
2022-02-01,Kachin,Hpakant,MMR001009,org_2690,org_6130,food distribution,236,0
2022-02-01,Kachin,Hpakant,MMR001009,org_2690,org_6130,food distribution,440,0
2022-02-01,Kachin,Hpakant,MMR001009,org_2690,org_6130,food distribution,595,0
2022-02-01,Kachin,Hpakant,MMR001009,org_2690,org_6130,food distribution,434,434
2022-02-01,Kachin,Hpakant,MMR001009,org_2690,org_6130,food distribution,54,0
2022-02-01,Kachin,Hpakant,MMR001009,org_2690,org_6130,food distribution,123,0
2022-02-01,Kachin,Hpakant,MMR001009,org_2690,org_6130,food distribution,49,0
